split,row_index,x_path,reason
train,44769,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44770,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44771,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44772,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44773,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44774,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44775,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44776,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44777,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44778,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44779,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44780,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44781,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44782,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_448.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44783,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_448_480.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44784,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44785,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44786,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44787,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44788,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44789,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44790,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44791,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44792,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44793,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_288.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44794,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_320.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44795,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_352.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44796,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_384.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44797,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_416.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44798,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_448.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,44799,data/processed/patches/sen1floods11_handlabeled/train/USA_181263_480_480.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45423,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_0_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45424,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_0_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45425,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_0_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45426,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_0_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45427,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_0_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45438,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_32_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45439,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_32_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45440,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_32_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45441,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_32_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45442,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_32_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45451,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_64_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45452,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_64_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45453,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_64_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45454,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_64_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45455,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_64_128.npy,ValueError:Invalid SAR: nan_frac=0.846 > 0.5
train,45466,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_96_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45467,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_96_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45468,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_96_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45469,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_96_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45470,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_96_128.npy,ValueError:Invalid SAR: nan_frac=0.551 > 0.5
train,45477,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_128_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45478,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_128_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45479,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_128_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45480,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_128_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45490,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_160_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45491,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_160_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45492,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_160_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45493,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_160_96.npy,ValueError:Invalid SAR: nan_frac=0.938 > 0.5
train,45506,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_192_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45507,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_192_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45508,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_192_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45509,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_192_96.npy,ValueError:Invalid SAR: nan_frac=0.659 > 0.5
train,45519,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_224_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45520,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_224_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45521,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_224_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45534,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_256_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45535,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_256_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45536,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_256_64.npy,ValueError:Invalid SAR: nan_frac=0.988 > 0.5
train,45546,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_288_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45547,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_288_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45548,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_288_64.npy,ValueError:Invalid SAR: nan_frac=0.769 > 0.5
train,45561,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_320_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45562,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_320_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45574,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_352_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45575,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_352_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45589,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_384_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45590,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_384_32.npy,ValueError:Invalid SAR: nan_frac=0.879 > 0.5
train,45605,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_416_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45606,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_416_32.npy,ValueError:Invalid SAR: nan_frac=0.583 > 0.5
train,45620,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_448_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,45631,data/processed/patches/sen1floods11_handlabeled/train/USA_347609_480_0.npy,ValueError:Invalid SAR: nan_frac=0.958 > 0.5
train,46975,data/processed/patches/sen1floods11_handlabeled/train/USA_217598_480_352.npy,ValueError:Invalid SAR: nan_frac=0.551 > 0.5
train,46976,data/processed/patches/sen1floods11_handlabeled/train/USA_217598_480_384.npy,ValueError:Invalid SAR: nan_frac=0.698 > 0.5
train,46977,data/processed/patches/sen1floods11_handlabeled/train/USA_217598_480_416.npy,ValueError:Invalid SAR: nan_frac=0.817 > 0.5
train,46978,data/processed/patches/sen1floods11_handlabeled/train/USA_217598_480_448.npy,ValueError:Invalid SAR: nan_frac=0.953 > 0.5
train,46979,data/processed/patches/sen1floods11_handlabeled/train/USA_217598_480_480.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47653,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47654,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47655,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47656,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47657,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47658,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47659,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47660,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47661,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47662,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_0_288.npy,ValueError:Invalid SAR: nan_frac=0.985 > 0.5
train,47669,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47670,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47671,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47672,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47673,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47674,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47675,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47676,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47677,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47678,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_32_288.npy,ValueError:Invalid SAR: nan_frac=0.761 > 0.5
train,47681,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47682,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47683,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47684,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47685,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47686,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47687,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47688,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47689,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_64_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47696,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47697,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47698,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47699,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47700,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47701,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47702,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47703,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47704,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_96_256.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47711,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47712,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47713,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47714,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47715,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47716,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47717,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47718,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47719,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_128_256.npy,ValueError:Invalid SAR: nan_frac=0.881 > 0.5
train,47727,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47728,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47729,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47730,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47731,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47732,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47733,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47734,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47735,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_160_256.npy,ValueError:Invalid SAR: nan_frac=0.588 > 0.5
train,47741,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47742,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47743,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47744,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47745,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47746,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47747,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47748,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_192_224.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47756,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47757,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47758,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47759,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47760,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47761,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47762,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47763,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_224_224.npy,ValueError:Invalid SAR: nan_frac=0.965 > 0.5
train,47772,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47773,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47774,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47775,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47776,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47777,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47778,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47779,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_256_224.npy,ValueError:Invalid SAR: nan_frac=0.709 > 0.5
train,47787,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_288_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47788,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_288_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47789,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_288_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47790,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_288_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47791,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_288_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47792,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_288_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47793,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_288_192.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47800,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_320_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47801,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_320_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47802,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_320_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47803,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_320_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47804,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_320_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47805,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_320_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47806,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_320_192.npy,ValueError:Invalid SAR: nan_frac=0.999 > 0.5
train,47812,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_352_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47813,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_352_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47814,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_352_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47815,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_352_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47816,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_352_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47817,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_352_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47818,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_352_192.npy,ValueError:Invalid SAR: nan_frac=0.831 > 0.5
train,47825,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_384_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47826,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_384_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47827,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_384_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47828,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_384_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47829,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_384_128.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47830,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_384_160.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47831,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_384_192.npy,ValueError:Invalid SAR: nan_frac=0.538 > 0.5
train,47839,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_416_0.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47840,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_416_32.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47841,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_416_64.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
train,47842,data/processed/patches/sen1floods11_handlabeled/train/USA_231124_416_96.npy,ValueError:Invalid SAR: nan_frac=1.000 > 0.5
